Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,ContactSource,TitleType,DepartmentGroup,BuyerAttributes,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
4dbd3b2b-98cf-4a5f-8293-7344ccf0005c,0004e417-441a-4819-b6f9-e5e83b74e089,Adham,Othella,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(425)742-4492,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+356@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4eab5480-534c-4926-994a-00ea8298aa08,ff414bb9-ae41-453a-913f-cafb0aaa2c8d,Brandy,Lelia,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4005,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+714@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4f6776e4-1d51-4dcf-bb08-61c9c0013a24,c87c440b-1e12-405b-b801-a17a92e897a3,Charlton,Kynthia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(417)579-6038,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+207@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4fd6562c-ef49-4531-b9c9-b40e782a5fd5,d05e9d02-980d-40c9-b1f6-bef0c8cbdbba,Stanleigh,Fania,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,50 Kerra Way,Docklands,VIC,3008,Australia,#N/A,#N/A,#N/A,(03) 7133 8494,(03) 7133 8494,0420 873 677,#N/A,#N/A,(03) 7133 8494,jmanningcongagdo+795@gmail.com,General Counsel,Legal,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
50093a06-1f48-4716-b98f-41f4f580ee4a,c3615bbc-c734-4153-9fb8-3bf247c9bfc9,Patricio,Dinnie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24 Willie Mays Plaza,San Francisco,CA,94107,USA,#N/A,#N/A,#N/A,(408) 638-5768,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+134@gmail.com,"Charman, Walt Disney International",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
50a84f78-00d9-4913-a4a5-fa218b39523c,4d64b258-2b9a-4a7f-a7b8-7e2cdf1202e9,Kalle,Sindee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,100 Art Rooney Avenue,Pittsburgh,PA,15212,USA,#N/A,#N/A,#N/A,(101) 570-8040,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+826@gmail.com,"EVP, General Counsel & Secretary",#N/A,#N/A,#N/A,#N/A,"Ms. Rucker joined Andeavor in March 2016 and is responsible for the company’s Legal and Corporate Affairs functions, which include corporate governance and securities law; litigation; business ethics and compliance; transactions; intellectual property; external and internal communications; community involvement initiatives and federal, state and local government affairs.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
50b0bc1f-097d-4925-8822-03e3bea66de8,a5d348f2-0613-4e8d-9f33-f73bba260c8d,Neddy,Babb,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(804) 805-3806,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+322@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Umpleby joined Solar Turbines Incorporated in San Diego, California as an associate engineer in 1980.  Solar Turbines is a wholly owned Caterpillar subsidiary and a leading manufacturer of industrial gas turbine systems.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
511d1553-602f-4eb1-8ce3-91304231324e,59d0494b-b555-44f6-97f0-080318175bac,Neale,Adria,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(312)659-4516,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+294@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
52591f95-357b-4df7-87fd-10d4d9b34c1d,f76b7ba1-adcf-45ed-87ee-7e4e216c406f,Bart,Gale,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4052,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+816@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
52e52edc-2b25-4c48-b732-b45c0e430449,929782cf-1a78-4113-b1fb-a46b3ad39796,Daryl,Gleda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(939) 937-4190,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+235@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Darius Adamczyk became President and CEO of Honeywell in April 2017 and was elected to the Company’s Board of Directors in 2016. Previously, Adamczyk served as Honeywell’s President and Chief Operating Officer, responsible for driving continued profitable growth of the Company’s operating businesses through HOS Gold breakthrough growth strategies, including advanced software offerings that complement a diverse technology portfolio.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
53ef0e26-ae9d-4ad0-be2b-dde38b9b74ef,c14649db-5e6a-42fc-bf5d-057b920e4404,Austin,Cher,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3930,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+498@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
53f9e8be-9bdf-465b-96b8-32c19953e230,f42cb8b3-4acf-4191-814e-3577bb0ffb1a,Jermain,Bridgette,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,84 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+117@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
54471cc7-6a04-4c73-bee3-19776cfdf383,e3d84881-dc38-4472-8750-bb58f11c7afe,Pembroke,Celinka,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9898,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+484@gmail.com,CTO,#N/A,#N/A,#N/A,2004-09-25,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
569df30d-4120-4fcd-be38-323d929d7136,381f5517-2fee-4a37-80dc-d346bdc662b8,Hagan,Engracia,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reliant Parkway,Houston,TX,77504,USA,#N/A,#N/A,#N/A,(413) 376-8445,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+729@gmail.com,"VP, Strategic Planning",#N/A,#N/A,#N/A,#N/A,"Mark A. Nelson, 54, will become vice president of Midstream, Strategy & Policy for Chevron Corporation on February 1, 2018. He was appointed to this position on September 27, 2017.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
56c10909-870a-4474-8008-8ec9a92a7c46,59d0494b-b555-44f6-97f0-080318175bac,Bron,Janna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Reliant Parkway,Houston,TX,77504,USA,#N/A,#N/A,#N/A,(901) 559-1159,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+728@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Jeff Gennette was elected chief executive officer on March 23, 2017. Gennette previously held the role of president of Macy’s, Inc. from March 2014 until September 2017. Prior to that, he was chief merchandising officer of Macy’s, Inc. (formerly known as Federated Department Stores, Inc.), a position to which he was appointed in February 2009.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
56dd590b-f8bf-442c-ab53-663748ca5dd2,09bda4d7-695f-4a0b-b92a-bf398bc84a60,Abbey,Georgetta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+544@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
58c25581-70d0-4d54-adb0-68e4a8e2bf25,c87c440b-1e12-405b-b801-a17a92e897a3,Batholomew,Birdie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(625) 707-5047,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+770@gmail.com,"EVP, General Counsel and Secretary",#N/A,#N/A,#N/A,#N/A,"Arthur R. Block serves as Executive Vice President, General Counsel and Secretary of Comcast. He previously served as Senior Vice President, General Counsel and Secretary of Comcast. He is the Company’s chief legal officer, overseeing Comcast’s legal, corporate governance and strategic intellectual property functions. Art has been with Comcast since 1989; during this time, he has served as the lead in-house attorney for Comcast’s mergers, acquisitions and financings.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
59c1e3a6-b9bb-4782-bfbd-b9799db90fe9,ef919a0d-6060-4bd5-a33c-f236fe69f139,Phil,Auberta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(877) 849-5457,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+272@gmail.com,CCO,#N/A,#N/A,#N/A,1995-07-10,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5a2aa60b-be3b-4d59-a323-82c64f5949c1,d3c6dd24-7e6b-4746-9f03-077ce67a00c8,Toiboid,Candra,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,81 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+172@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5aafb2db-c447-41a9-b447-6705c7da9162,9b040b78-f598-4cbb-9070-df87dc13ece7,Beauregard,Moyra,#N/A,28 Besline St,Kuraby,QLD,4112,Australia,#N/A,#N/A,#N/A,28 Besline St,Kuraby,QLD,4112,Australia,#N/A,#N/A,#N/A,(07) 8371 6115,(07) 8371 6115,0430 758 166,#N/A,#N/A,(07) 8371 6115,jmanningcongagdo+742@gmail.com,"VP, IT Operations",IT,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5abd301a-4c73-4e4a-a813-637e47fda737,d4481c2e-3672-42d1-8e22-c3c1833ca148,Osbourne,Adiana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+41 22 343 80 14,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+563@gmail.com,COO,#N/A,#N/A,#N/A,1976-09-25,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5acd4838-c2dd-49a0-8de3-d5c5d2ac5a6e,4dab3cba-42dd-4da0-a5c7-52615ceec682,Lutero,Page,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1101 Russell Street,Baltimore,MD,21230,USA,#N/A,#N/A,#N/A,(536) 303-3293,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+529@gmail.com,Global General Counsel,#N/A,#N/A,#N/A,#N/A,"David G. Leitch is global general counsel for Bank of America, responsible for overseeing the company’s legal functions around the world. Based in Charlotte, he is a member of the bank’s executive management team.learn",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5ad03fec-7e64-4c88-9072-983f1a5dfd23,71d44fa4-50a9-4e80-b64f-46e95b4f4cb5,Kimbell,Angie,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,(02) 7174 8332,(02) 7174 8332,0415 565 463,#N/A,#N/A,(02) 7174 8332,jmanningcongagdo+95@gmail.com,Asset Manager,Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5aed25b8-a5b0-4b6d-acca-8e20e7df42de,98bf8492-6537-4510-ab5e-990bc75291c3,Ramon,Bella,#N/A,178 Campbell Parade,Bondi,NSW,2026,Australia,#N/A,#N/A,#N/A,178 Campbell Parade,Bondi,NSW,2026,Australia,#N/A,#N/A,#N/A,(02) 6454 7803,(02) 6454 7803,0412 183 248,#N/A,#N/A,(02) 6454 7803,jmanningcongagdo+103@gmail.com,Director of Human Resources,HR,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5af94808-6ce3-4944-9227-43cf36713848,635c2e6b-5fb0-4657-897a-4623a93eb61e,Yulma,Merridie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(281) 590-4341,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+400@gmail.com,EVP Strategy and Development,#N/A,#N/A,#N/A,#N/A,"Sun Park is Executive Vice President, Strategy and Development. Prior to joining AmerisourceBergen in 2012, he served in various leadership roles across corporate development, corporate strategy and R&D portfolio management at MedImmune, the global biologics division of AstraZeneca.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5afc4c5f-cf73-43a1-a742-67cc6528e7ce,e5e72bf1-f570-4b79-95e2-6dab4a46d5cf,Jamil,Gabey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0102,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+363@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5c5b9000-b379-4a16-ace8-8beef458a344,f76b7ba1-adcf-45ed-87ee-7e4e216c406f,Duky,Melisa,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4053,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+844@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5ca7d725-14bc-401e-8842-3ffe13e2b18f,9604488d-7049-49c4-b9fa-dcccbcf47cce,Rufus,Kellen,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 AT&T Way,Arlington,TX,76011,USA,#N/A,#N/A,#N/A,(864) 301-5588,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+593@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Mr. Donald H. Layton, also known as Don, ACIS, LLBm has been the Chief Executive Officer at Federal Home Loan Mortgage Corporation since May 21, 2012. Mr. Layton has been a Senior Advisor of NewOak Capital LLC since March 2010. He has over 35 years of experience in financial services and as a corporate leader. Mr. Layton served as the Head of Finance and Risk Management at JPMorgan Chase & Co. since June 2004 and its Head of Technology since July 2003.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5ccc122a-69e9-498c-af3c-dd552aa2edd0,aa453586-8997-49ad-bd18-5abf8d373ab8,Phineas,Priscella,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(276)956-8750,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+359@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5f975fe4-451e-4e11-ab65-def96701819a,4771ca77-b7c9-4e23-b930-e8da7e53ed70,Braden,Fianna,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+64@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5ffaf4a5-feca-4e8c-ae0f-ddd176cdb0b8,6870a02c-13ba-48ba-9ba7-ee30eaf0b817,El,Silva,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(108) 720-4715,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+330@gmail.com,CLO,#N/A,#N/A,#N/A,#N/A,"Kim M. Rivera is the Chief Legal Officer & General Counsel for HP Inc. In this role, she manages the worldwide legal department, responsible for all aspects of legal, government affairs, compliance and ethics.",false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
605be16b-b0c6-4a78-b3f9-dd68719c3107,a54754e4-4805-43a3-bb28-c16c0017b759,Gordy,Lilas,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,350 Collins Street,Melbourne,VIC,3000,Australia,#N/A,#N/A,#N/A,(03) 6686 8203,(03) 6686 8203,0424 286 735,#N/A,#N/A,(03) 6686 8203,jmanningcongagdo+699@gmail.com,Purchasing,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
609527f8-21d4-4974-a2a4-95dd358a18bd,09bda4d7-695f-4a0b-b92a-bf398bc84a60,Elnar,Anni,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14 Ross Road,Marple,#N/A,SK6 4HJ,UK,#N/A,#N/A,#N/A,79 0017 4455,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+74@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
610323b3-e4c3-4ba2-8548-ac2ff2699531,6870a02c-13ba-48ba-9ba7-ee30eaf0b817,Maxie,Sile,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,202-555-0109,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+254@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
61078fb2-9a0b-4386-a8d3-de82d5dba0f0,d05e9d02-980d-40c9-b1f6-bef0c8cbdbba,Morgun,Andreana,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3922,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+439@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
61543743-2171-42d9-aec0-7852369a1703,fc6d0277-8b9f-4f55-8933-8ddcfb33411d,Dill,Charmine,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,200 George Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(02) 6776 6605,(02) 6776 6605,0425 790 471,#N/A,#N/A,(02) 6776 6605,jmanningcongagdo+687@gmail.com,"SVP, Technology",Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
62de068b-1896-480c-860f-cf8439069cd0,9150e3cb-c65b-41f2-8d78-7cb34f641f9c,Bradford,Annabal,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 East 161st Street,Bronx,NY,10451,USA,#N/A,#N/A,#N/A,(771) 794-1127,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+89@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
632011c4-7c01-4d2e-b898-06e50d5ed879,b5e37fb4-bf46-41f2-b608-9c36ba48003d,Gregor,Jennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+67@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
64e5ca01-a0f4-4aa5-a9b2-4beab0c83489,fe4a0393-e825-4cf1-b2fa-ee693646368e,Hollis,Hayley,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3938,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+506@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
65a75747-2b3c-4f7d-93e7-f2c83d4ab7bb,914939aa-1328-43ef-aed9-39f436d05d39,Rafi,Phaidra,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3950,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+568@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
65cd829b-563e-4dd3-9a3f-d66f0ae79e92,1822ddd0-e4d0-46f7-820c-30baf2aeaef1,Orion,Shaine,#N/A,40 Archibald St,Fairfield,QLD,4103,Australia,#N/A,#N/A,#N/A,40 Archibald St,Fairfield,QLD,4103,Australia,#N/A,#N/A,#N/A,(07) 7438 7293,(07) 7438 7293,0410 186 833,#N/A,#N/A,(07) 7438 7293,jmanningcongagdo+837@gmail.com,Marketing Manager,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
666e513d-44bf-464b-b14d-a5c2c616f5e7,190eae78-1d8a-4a1b-a360-0aa4522e1e70,West,Orelie,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 8966 8694,(03) 8966 8694,0425 843 185,#N/A,#N/A,(03) 8966 8694,jmanningcongagdo+796@gmail.com,Chief Executive Officer,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
